Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Delivery_fee,Service_fee,Packaging_fee,Estimated_delivery_time,Average_delivery_time,Peak_hour_multiplier,Minimum_order,Cancellation_rate,Availability,24_hours,Drive_through,Population,Area_km2,Urban_density,Tourism_index,Average_income,Cost_of_living_index,Weather_zone,Restaurant_density,Cuisine_diversity_index,Delivery_coverage,Currency,Region,FX_Rate,Base_Delivery_Fee_USD,Service_Fee_USD,Packaging_Fee_USD,Peak_Delivery_Fee_USD,Surge_Dollar_Delta_USD,Surge_Intensity_Pct,Surge_Zone_Category
RES003994,Mumbai Mediterranean Place 3994,Local,Mediterranean,47.933489,-176.807495,Mumbai,India,2021,True,True,False,False,2,3.7,4988,Operational,1.29,1.22,1.28,70,69,1.54,19.04,0.095,True,False,True,12442000,603.0,20633,0.9,15000,40,Tropical wet and dry,43.76,0.907,0.779,INR,Asia,0.012,0.01548,0.01464,0.01536,0.0238392,0.0083592,54.0,High Surge (1.5x - 1.99x)
RES003997,Osaka Japanese Place 3997,Local,Japanese,23.179417,97.315839,Osaka,Japan,1955,True,True,False,False,2,4.3,3261,Operational,0.3,2.25,1.99,88,94,1.76,21.44,0.073,False,True,False,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.00195,0.014624999999999999,0.012934999999999999,0.0034319999999999997,0.0014819999999999998,76.0,High Surge (1.5x - 1.99x)
RES003998,Delhi French Place 3998,Local,French,48.563668,78.223279,Delhi,India,1981,True,False,False,True,4,3.4,3632,Operational,3.53,1.44,1.57,46,46,2.43,15.13,0.015,False,True,True,16787000,1484.0,11312,1.1,14000,38,Humid subtropical,48.44,0.543,0.607,INR,Asia,0.012,0.04236,0.01728,0.018840000000000003,0.1029348,0.060574800000000005,143.00000000000003,Critical Surge (>= 2.0x)
RES003999,Manchester Chinese Place 3999,Local,Chinese,62.220641,150.390594,Manchester,United Kingdom,1979,True,False,False,True,2,2.6,646,Operational,1.13,2.95,1.85,67,77,1.92,3.0,0.084,False,True,True,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,1.4464,3.7760000000000002,2.3680000000000003,2.7770879999999996,1.3306879999999996,92.0,High Surge (1.5x - 1.99x)
RES004002,Manchester Burger Place 4002,Local,Burger,-48.108809,-129.896533,Manchester,United Kingdom,2001,True,False,False,True,2,2.4,3279,Operational,6.6,1.65,1.77,47,52,1.4,16.68,0.074,False,True,False,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,8.448,2.112,2.2656,11.8272,3.379199999999999,39.99999999999999,Moderate Surge (1.1x - 1.49x)
RES004003,Delhi Mediterranean Place 4003,Local,Mediterranean,-0.321742,-41.293477,Delhi,India,2022,True,True,True,False,3,2.1,543,Operational,6.93,0.5,1.98,46,44,1.02,7.41,0.084,False,False,False,16787000,1484.0,11312,1.1,14000,38,Humid subtropical,48.44,0.543,0.607,INR,Asia,0.012,0.08316,0.006,0.02376,0.0848232,0.0016632000000000036,2.0000000000000018,Baseline (< 1.1x)
RES004004,London Mexican Place 4004,Local,Mexican,15.791779,-41.482102,London,United Kingdom,1956,True,False,True,False,2,3.6,2219,Operational,4.91,1.46,0.31,79,86,1.89,17.46,0.051,True,False,True,8982000,1572.0,5700,1.3,50000,90,Oceanic,8.54,0.837,0.979,GBP,Europe,1.28,6.284800000000001,1.8688,0.3968,11.878272,5.593472,88.99999999999999,High Surge (1.5x - 1.99x)
RES004005,Mumbai Brazilian Place 4005,Local,Brazilian,-41.759687,-140.140132,Mumbai,India,1979,True,False,True,False,3,4.0,1481,Closed Temporarily,5.71,2.96,1.03,17,17,2.09,6.86,0.019,False,False,True,12442000,603.0,20633,0.9,15000,40,Tropical wet and dry,43.76,0.907,0.779,INR,Asia,0.012,0.06852,0.03552,0.012360000000000001,0.1432068,0.0746868,108.99999999999999,Critical Surge (>= 2.0x)
RES004007,Pizza Chain 4007,Chain,Pizza,88.538895,31.3721,Delhi,India,2013,True,False,True,False,2,2.4,4241,Operational,6.55,4.49,0.48,79,84,1.43,13.23,0.008,False,True,False,16787000,1484.0,11312,1.1,14000,38,Humid subtropical,48.44,0.543,0.607,INR,Asia,0.012,0.0786,0.053880000000000004,0.0057599999999999995,0.112398,0.033797999999999995,42.99999999999999,Moderate Surge (1.1x - 1.49x)
RES004008,Sao Paulo American Place 4008,Local,American,61.7747,-96.55473,Sao Paulo,Brazil,2005,True,True,False,False,3,4.2,1047,Operational,8.69,3.74,1.15,18,25,1.7,8.22,0.026,False,True,True,12325000,1521.0,8100,0.8,12000,50,Humid subtropical,17.87,0.811,0.692,BRL,South America,0.18,1.5641999999999998,0.6732,0.207,2.6591399999999994,1.0949399999999996,70.0,High Surge (1.5x - 1.99x)
RES004009,Los Angeles American Place 4009,Local,American,30.244506,54.952199,Los Angeles,USA,1966,True,False,False,False,4,4.0,3795,Operational,5.49,0.12,0.15,76,86,1.22,2.03,0.05,False,True,False,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,5.49,0.12,0.15,6.6978,1.2077999999999998,21.999999999999996,Moderate Surge (1.1x - 1.49x)
RES004011,Japanese Chain 4011,Chain,Japanese,-78.946644,56.752724,Osaka,Japan,2005,True,True,False,True,1,3.2,1513,Operational,0.02,2.5,0.84,71,73,1.41,4.38,0.069,False,True,False,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.00013,0.01625,0.00546,0.00018329999999999998,5.3299999999999995e-05,40.99999999999999,Moderate Surge (1.1x - 1.49x)
RES004014,Delhi Brazilian Place 4014,Local,Brazilian,16.863877,89.3312,Delhi,India,1998,True,True,False,False,2,4.4,4797,Operational,4.86,2.59,0.28,17,13,2.16,5.02,0.044,True,True,True,16787000,1484.0,11312,1.1,14000,38,Humid subtropical,48.44,0.543,0.607,INR,Asia,0.012,0.058320000000000004,0.03108,0.0033600000000000006,0.1259712,0.0676512,116.00000000000001,Critical Surge (>= 2.0x)
RES004015,New York French Place 4015,Local,French,48.535419,-56.742347,New York,USA,1982,True,False,False,True,3,3.8,1472,Operational,3.39,2.74,1.2,29,32,1.58,24.87,0.02,False,True,False,8419000,783.8,10700,1.2,85000,100,Humid subtropical,45.77,0.991,0.866,USD,North America,1.0,3.39,2.74,1.2,5.3562,1.9662000000000002,58.00000000000001,High Surge (1.5x - 1.99x)
RES004016,New York Mediterranean Place 4016,Local,Mediterranean,-5.741015,67.924192,New York,USA,1961,True,False,False,False,2,2.3,1104,Operational,9.64,1.93,0.31,41,46,1.13,9.51,0.058,False,True,False,8419000,783.8,10700,1.2,85000,100,Humid subtropical,45.77,0.991,0.866,USD,North America,1.0,9.64,1.93,0.31,10.8932,1.2531999999999996,12.99999999999999,Moderate Surge (1.1x - 1.49x)
RES004017,Thai Chain 4017,Chain,Thai,83.60287,-124.897284,Los Angeles,USA,1975,True,True,True,False,1,2.9,3023,Operational,3.63,0.18,0.94,84,92,2.42,7.76,0.067,False,False,True,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,3.63,0.18,0.94,8.7846,5.154599999999999,142.0,Critical Surge (>= 2.0x)
RES004018,Chinese Chain 4018,Chain,Chinese,-23.715778,3.038051,Sao Paulo,Brazil,1999,True,False,False,True,3,3.3,4927,Operational,8.43,1.53,1.0,43,41,2.31,3.74,0.065,True,False,True,12325000,1521.0,8100,0.8,12000,50,Humid subtropical,17.87,0.811,0.692,BRL,South America,0.18,1.5173999999999999,0.2754,0.18,3.505194,1.987794,131.0,Critical Surge (>= 2.0x)
RES004019,London Burger Place 4019,Local,Burger,55.275552,111.630291,London,United Kingdom,1965,True,False,False,True,2,2.8,4843,Operational,4.2,1.4,0.08,43,47,1.49,2.86,0.099,False,True,True,8982000,1572.0,5700,1.3,50000,90,Oceanic,8.54,0.837,0.979,GBP,Europe,1.28,5.376,1.7919999999999998,0.1024,8.01024,2.6342399999999992,49.0,Moderate Surge (1.1x - 1.49x)
RES004020,Italian Chain 4020,Chain,Italian,-89.564755,-3.830144,Sao Paulo,Brazil,2000,True,False,False,True,3,4.8,4853,Operational,8.23,0.4,0.98,74,80,1.34,18.55,0.073,False,True,True,12325000,1521.0,8100,0.8,12000,50,Humid subtropical,17.87,0.811,0.692,BRL,South America,0.18,1.4814,0.072,0.1764,1.9850760000000003,0.5036760000000002,34.00000000000001,Moderate Surge (1.1x - 1.49x)
RES004024,Delhi Japanese Place 4024,Local,Japanese,87.638978,-77.495105,Delhi,India,1998,True,False,True,True,4,4.8,3770,Operational,9.84,4.44,0.59,83,87,2.38,17.3,0.013,False,False,False,16787000,1484.0,11312,1.1,14000,38,Humid subtropical,48.44,0.543,0.607,INR,Asia,0.012,0.11808,0.05328000000000001,0.0070799999999999995,0.2810304,0.1629504,138.0,Critical Surge (>= 2.0x)
RES004025,London American Place 4025,Local,American,16.201003,-61.029913,London,United Kingdom,1951,True,False,False,False,2,4.4,3512,Operational,2.86,4.68,0.95,73,79,1.46,3.14,0.09,True,False,False,8982000,1572.0,5700,1.3,50000,90,Oceanic,8.54,0.837,0.979,GBP,Europe,1.28,3.6608,5.9904,1.216,5.344768,1.6839680000000001,46.0,Moderate Surge (1.1x - 1.49x)
RES004026,New York Thai Place 4026,Local,Thai,71.588405,33.224141,New York,USA,2001,True,False,False,False,4,4.0,4524,Operational,7.96,2.83,0.77,83,92,1.87,6.84,0.03,True,True,True,8419000,783.8,10700,1.2,85000,100,Humid subtropical,45.77,0.991,0.866,USD,North America,1.0,7.96,2.83,0.77,14.885200000000001,6.925200000000001,87.00000000000001,High Surge (1.5x - 1.99x)
RES004027,Tokyo Indian Place 4027,Local,Indian,-24.872222,160.897528,Tokyo,Japan,1954,True,False,True,False,2,4.5,3928,Operational,6.88,1.99,0.04,52,62,1.27,8.49,0.052,False,True,False,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.044719999999999996,0.012934999999999999,0.00026,0.056794399999999995,0.012074399999999999,27.0,Moderate Surge (1.1x - 1.49x)
RES004028,Mexican Chain 4028,Chain,Mexican,-35.72199,-124.871296,Rio de Janeiro,Brazil,2000,True,True,False,True,4,3.9,1130,Closed Temporarily,1.79,0.58,0.27,75,85,1.97,5.76,0.015,False,True,False,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,0.3222,0.10439999999999999,0.048600000000000004,0.6347339999999999,0.3125339999999999,97.0,High Surge (1.5x - 1.99x)
RES004030,Sao Paulo Burger Place 4030,Local,Burger,57.909171,-160.851423,Sao Paulo,Brazil,2015,True,False,False,True,2,3.4,2414,Operational,6.27,0.9,0.93,39,39,1.89,7.32,0.055,False,True,False,12325000,1521.0,8100,0.8,12000,50,Humid subtropical,17.87,0.811,0.692,BRL,South America,0.18,1.1285999999999998,0.162,0.1674,2.1330539999999996,1.0044539999999997,88.99999999999999,High Surge (1.5x - 1.99x)
RES004031,Manchester Italian Place 4031,Local,Italian,57.852988,26.990294,Manchester,United Kingdom,2004,True,False,False,True,2,2.0,3560,Operational,9.78,0.19,0.55,47,45,1.41,9.99,0.094,True,False,False,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,12.5184,0.2432,0.7040000000000001,17.650944,5.132543999999999,40.99999999999999,Moderate Surge (1.1x - 1.49x)
RES004032,French Chain 4032,Chain,French,-9.801353,97.399351,Los Angeles,USA,1958,True,False,False,False,2,3.6,272,Operational,2.35,3.53,0.13,77,84,1.01,6.04,0.1,False,False,False,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,2.35,3.53,0.13,2.3735,0.023499999999999854,1.0000000000000009,Baseline (< 1.1x)
RES004033,Sao Paulo Mexican Place 4033,Local,Mexican,-18.994777,127.174576,Sao Paulo,Brazil,2010,True,True,False,True,2,3.8,3081,Operational,7.28,0.15,0.88,23,31,1.63,17.45,0.028,False,True,True,12325000,1521.0,8100,0.8,12000,50,Humid subtropical,17.87,0.811,0.692,BRL,South America,0.18,1.3104,0.027,0.15839999999999999,2.135952,0.8255520000000001,62.999999999999986,High Surge (1.5x - 1.99x)
RES004036,Pizza Chain 4036,Chain,Pizza,23.560998,104.588075,Manchester,United Kingdom,2022,True,False,False,True,3,2.4,2593,Operational,7.98,0.34,1.22,67,74,2.26,10.96,0.007,False,False,True,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,10.214400000000001,0.43520000000000003,1.5616,23.084544,12.870144,125.99999999999997,Critical Surge (>= 2.0x)
RES004037,Osaka Mediterranean Place 4037,Local,Mediterranean,-21.355995,13.081747,Osaka,Japan,2023,True,False,False,False,4,3.1,2635,Operational,2.56,0.34,1.79,25,33,1.71,3.11,0.085,True,True,True,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.01664,0.00221,0.011635,0.028454399999999998,0.0118144,71.0,High Surge (1.5x - 1.99x)
RES004038,Osaka Chinese Place 4038,Local,Chinese,-29.025625,18.616942,Osaka,Japan,2013,True,False,False,False,3,4.6,1237,Operational,1.12,0.48,1.54,88,87,1.34,22.86,0.011,True,False,True,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.00728,0.00312,0.01001,0.0097552,0.0024752000000000003,34.00000000000001,Moderate Surge (1.1x - 1.49x)
RES004040,Sao Paulo American Place 4040,Local,American,55.291454,54.166264,Sao Paulo,Brazil,1954,True,True,True,False,3,3.0,1021,Operational,8.27,0.89,0.21,89,88,1.99,5.24,0.05,False,False,False,12325000,1521.0,8100,0.8,12000,50,Humid subtropical,17.87,0.811,0.692,BRL,South America,0.18,1.4886,0.1602,0.0378,2.9623139999999997,1.4737139999999997,99.0,High Surge (1.5x - 1.99x)
RES004041,Chinese Chain 4041,Chain,Chinese,43.932942,63.345982,Rio de Janeiro,Brazil,1969,True,False,False,True,3,4.3,349,Operational,0.24,1.89,0.23,75,76,1.86,4.85,0.039,True,True,False,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,0.043199999999999995,0.34019999999999995,0.0414,0.08035199999999999,0.037152,86.00000000000001,High Surge (1.5x - 1.99x)
RES004042,Rio de Janeiro Burger Place 4042,Local,Burger,88.909796,108.80284,Rio de Janeiro,Brazil,1952,True,False,True,False,4,2.6,1161,Operational,8.39,4.42,1.18,29,24,2.16,22.1,0.043,True,True,False,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,1.5102,0.7956,0.21239999999999998,3.262032,1.751832,116.00000000000001,Critical Surge (>= 2.0x)
RES004043,Tokyo Italian Place 4043,Local,Italian,84.759679,-3.711273,Tokyo,Japan,1956,True,True,True,True,3,4.0,2572,Operational,7.51,4.68,1.5,24,24,1.75,21.29,0.096,False,False,True,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.048815,0.030419999999999996,0.00975,0.08542625,0.03661125,75.0,High Surge (1.5x - 1.99x)
RES004046,Indian Chain 4046,Chain,Indian,10.830394,-78.18184,Los Angeles,USA,1980,True,True,True,True,2,3.1,2190,Operational,5.59,4.27,0.51,33,33,1.33,8.83,0.083,True,False,False,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,5.59,4.27,0.51,7.4347,1.8447000000000005,33.00000000000001,Moderate Surge (1.1x - 1.49x)
RES004048,Tokyo French Place 4048,Local,French,-42.441762,100.553745,Tokyo,Japan,1994,True,True,False,False,2,2.0,2239,Operational,7.35,3.88,1.29,15,11,1.01,8.02,0.095,True,False,True,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.047775,0.02522,0.008385,0.04825275,0.000477749999999999,1.0000000000000009,Baseline (< 1.1x)
RES004049,Tokyo Mediterranean Place 4049,Local,Mediterranean,68.349103,-152.861194,Tokyo,Japan,1965,True,False,True,True,4,3.9,1302,Operational,1.57,3.46,1.65,40,35,1.07,2.2,0.031,True,True,True,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.010205,0.02249,0.010724999999999998,0.010919350000000001,0.0007143500000000007,7.000000000000006,Baseline (< 1.1x)
RES004053,London American Place 4053,Local,American,-42.789221,-89.194351,London,United Kingdom,1963,True,True,False,True,2,4.3,406,Operational,5.39,0.77,0.99,59,54,2.34,17.83,0.036,True,True,False,8982000,1572.0,5700,1.3,50000,90,Oceanic,8.54,0.837,0.979,GBP,Europe,1.28,6.8991999999999996,0.9856,1.2672,16.144128,9.244927999999998,134.0,Critical Surge (>= 2.0x)
RES004054,Rio de Janeiro Mexican Place 4054,Local,Mexican,13.75434,99.191675,Rio de Janeiro,Brazil,2001,True,True,True,False,1,4.7,4197,Operational,9.27,1.7,1.79,55,65,2.18,1.58,0.068,False,True,False,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,1.6685999999999999,0.306,0.3222,3.637548,1.968948,118.00000000000001,Critical Surge (>= 2.0x)
RES004055,Mumbai Italian Place 4055,Local,Italian,-83.0766,-53.647465,Mumbai,India,1969,True,False,False,True,3,2.0,3873,Operational,0.97,1.07,1.72,18,20,2.39,1.31,0.096,True,False,True,12442000,603.0,20633,0.9,15000,40,Tropical wet and dry,43.76,0.907,0.779,INR,Asia,0.012,0.01164,0.01284,0.02064,0.0278196,0.016179600000000002,139.0,Critical Surge (>= 2.0x)
RES004057,Tokyo Burger Place 4057,Local,Burger,-43.893977,51.705126,Tokyo,Japan,1983,True,False,True,False,3,4.5,4515,Operational,4.67,1.6,1.05,40,35,2.24,6.93,0.071,False,False,True,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.030354999999999997,0.0104,0.006825,0.0679952,0.03764020000000001,124.00000000000003,Critical Surge (>= 2.0x)
RES004059,Delhi Pizza Place 4059,Local,Pizza,-74.163323,-99.284111,Delhi,India,1991,True,False,False,False,3,2.1,3852,Operational,7.85,2.27,1.11,60,66,1.25,8.88,0.09,True,False,True,16787000,1484.0,11312,1.1,14000,38,Humid subtropical,48.44,0.543,0.607,INR,Asia,0.012,0.09419999999999999,0.02724,0.013320000000000002,0.11775,0.02355,25.0,Moderate Surge (1.1x - 1.49x)
RES004062,Los Angeles Burger Place 4062,Local,Burger,-85.584142,-4.070678,Los Angeles,USA,2022,True,True,True,False,2,4.9,85,Operational,5.18,3.11,0.46,89,84,1.89,22.46,0.017,True,True,False,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,5.18,3.11,0.46,9.790199999999999,4.610199999999999,88.99999999999999,High Surge (1.5x - 1.99x)
RES004064,Chinese Chain 4064,Chain,Chinese,74.763028,-36.255094,New York,USA,1992,True,True,False,False,1,3.4,3927,Operational,0.64,4.25,0.89,49,55,1.1,2.07,0.093,False,False,True,8419000,783.8,10700,1.2,85000,100,Humid subtropical,45.77,0.991,0.866,USD,North America,1.0,0.64,4.25,0.89,0.7040000000000001,0.06400000000000006,10.000000000000009,Baseline (< 1.1x)
RES004066,Delhi American Place 4066,Local,American,-57.197306,72.381471,Delhi,India,1959,True,True,True,True,4,5.0,640,Operational,4.34,0.78,1.31,86,83,1.34,19.26,0.071,False,True,False,16787000,1484.0,11312,1.1,14000,38,Humid subtropical,48.44,0.543,0.607,INR,Asia,0.012,0.05208,0.00936,0.01572,0.06978720000000001,0.017707200000000006,34.00000000000001,Moderate Surge (1.1x - 1.49x)
RES004067,Los Angeles Indian Place 4067,Local,Indian,64.443576,-107.707268,Los Angeles,USA,2012,True,False,False,False,1,3.2,2473,Operational,9.68,4.34,1.2,58,55,1.86,9.45,0.029,False,True,True,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,9.68,4.34,1.2,18.0048,8.3248,86.00000000000001,High Surge (1.5x - 1.99x)
RES004068,London Mediterranean Place 4068,Local,Mediterranean,-70.242099,58.301767,London,United Kingdom,2002,True,False,False,False,3,2.0,1402,Operational,9.12,1.01,0.12,70,65,1.03,18.24,0.057,True,False,True,8982000,1572.0,5700,1.3,50000,90,Oceanic,8.54,0.837,0.979,GBP,Europe,1.28,11.673599999999999,1.2928,0.1536,12.023807999999999,0.3502080000000003,3.0000000000000027,Baseline (< 1.1x)
RES004069,London Thai Place 4069,Local,Thai,72.415375,149.59864,London,United Kingdom,2016,True,False,False,False,2,4.2,2086,Operational,3.34,0.38,0.51,83,88,1.28,4.73,0.06,True,True,False,8982000,1572.0,5700,1.3,50000,90,Oceanic,8.54,0.837,0.979,GBP,Europe,1.28,4.2752,0.4864,0.6528,5.472256,1.197056,28.000000000000004,Moderate Surge (1.1x - 1.49x)
RES004070,Pizza Chain 4070,Chain,Pizza,-38.805546,-88.803161,Osaka,Japan,1959,True,False,True,True,2,2.2,2836,Operational,3.95,0.05,0.06,46,55,2.23,21.92,0.058,True,False,True,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.025675,0.000325,0.00039,0.05725525,0.031580250000000004,123.0,Critical Surge (>= 2.0x)
RES004071,American Chain 4071,Chain,American,-42.117637,-178.902315,Manchester,United Kingdom,1961,True,True,True,True,1,4.7,149,Operational,0.71,1.44,0.11,30,37,1.27,23.21,0.043,True,True,True,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,0.9087999999999999,1.8432,0.1408,1.1541759999999999,0.24537599999999993,27.0,Moderate Surge (1.1x - 1.49x)
RES004072,London Thai Place 4072,Local,Thai,60.532146,122.229052,London,United Kingdom,1970,True,False,True,False,1,4.4,1759,Operational,0.2,3.23,1.18,50,58,2.34,19.08,0.091,False,False,True,8982000,1572.0,5700,1.3,50000,90,Oceanic,8.54,0.837,0.979,GBP,Europe,1.28,0.256,4.1344,1.5104,0.59904,0.34304,134.0,Critical Surge (>= 2.0x)
RES004073,New York Burger Place 4073,Local,Burger,81.936539,7.376215,New York,USA,2022,True,True,True,False,4,3.5,897,Operational,9.6,4.03,0.56,34,32,2.47,13.82,0.05,True,True,True,8419000,783.8,10700,1.2,85000,100,Humid subtropical,45.77,0.991,0.866,USD,North America,1.0,9.6,4.03,0.56,23.712,14.112,147.00000000000003,Critical Surge (>= 2.0x)
RES004076,French Chain 4076,Chain,French,23.663271,127.531202,New York,USA,1953,True,False,False,False,4,3.6,351,Operational,1.04,4.65,0.12,85,89,1.32,1.66,0.076,True,True,True,8419000,783.8,10700,1.2,85000,100,Humid subtropical,45.77,0.991,0.866,USD,North America,1.0,1.04,4.65,0.12,1.3728,0.3328,32.00000000000001,Moderate Surge (1.1x - 1.49x)
RES004079,Indian Chain 4079,Chain,Indian,9.814938,113.315278,New York,USA,2013,True,False,False,True,1,3.3,4660,Operational,5.72,4.65,1.46,38,43,1.99,17.96,0.025,False,False,False,8419000,783.8,10700,1.2,85000,100,Humid subtropical,45.77,0.991,0.866,USD,North America,1.0,5.72,4.65,1.46,11.3828,5.6628,99.0,High Surge (1.5x - 1.99x)
RES004082,Sao Paulo French Place 4082,Local,French,-40.671962,-134.784859,Sao Paulo,Brazil,2016,True,False,False,True,3,4.9,245,Operational,4.99,0.28,0.55,84,92,1.75,21.14,0.001,True,True,False,12325000,1521.0,8100,0.8,12000,50,Humid subtropical,17.87,0.811,0.692,BRL,South America,0.18,0.8982,0.0504,0.099,1.57185,0.67365,75.0,High Surge (1.5x - 1.99x)
RES004083,Brazilian Chain 4083,Chain,Brazilian,-29.875415,-44.646789,London,United Kingdom,1976,True,False,True,True,4,4.5,4868,Operational,1.04,4.28,0.52,27,28,1.65,16.81,0.056,True,False,True,8982000,1572.0,5700,1.3,50000,90,Oceanic,8.54,0.837,0.979,GBP,Europe,1.28,1.3312000000000002,5.478400000000001,0.6656000000000001,2.19648,0.86528,64.99999999999999,High Surge (1.5x - 1.99x)
