Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Popularity_score,Estimated_value_score,Average_menu_price,Delivery_fee,Average_delivery_time,Cancellation_rate,24_hours,Drive_through,Cost_of_living_index,Average_income,Urban_density,Currency,Region,Is_Sponsored,Visibility_Index,Ad_Rating_Integrity,Estimated_Ad_ROI,Performance_Quadrant
RES004221,Tokyo Indian Place 4221,Local,Indian,26.978175,-112.989114,Tokyo,Japan,1955,False,False,True,True,4,4.2,140,Operational,40.7,8.9,88.0,,,,True,False,85,45000,6349,JPY,Asia,True,49.40090671981835,2.4633316091041677,5.187095205580927,"Hidden Gem (Low Vis, High Rating)"
RES004222,Pizza Chain 4222,Chain,Pizza,-81.104335,-101.526443,Sao Paulo,Brazil,2023,False,True,False,False,2,3.5,3676,Operational,47.7,2.5,50.44,,,,True,True,50,12000,8100,BRL,South America,False,72.04463136238903,1.9873086910775748,12.607810488418078,"Market Leader (High Vis, High Rating)"
RES004223,London Thai Place 4223,Local,Thai,-39.255549,178.092818,London,United Kingdom,1982,True,False,True,True,4,2.0,3656,Operational,28.1,1.6,82.05,8.4,63.0,0.021,False,True,90,50000,5700,GBP,Europe,False,62.21261415335496,1.2650821707369675,3.110630707667748,"Struggling Organic (Low Vis, Low Rating)"
RES004224,Mexican Chain 4224,Chain,Mexican,-10.486088,-21.160923,Mumbai,India,1988,True,True,True,True,4,3.9,866,Operational,82.4,5.4,71.75,8.15,40.0,0.097,False,True,40,15000,20633,INR,Asia,True,80.9130838076221,1.9840543371940345,7.8890256712431555,"Market Leader (High Vis, High Rating)"
RES004225,Delhi Chinese Place 4225,Local,Chinese,-6.853588,117.008384,Delhi,India,1962,True,False,False,False,1,3.2,1996,Operational,72.1,9.7,25.53,4.65,24.0,0.058,True,True,38,14000,11312,INR,Asia,False,80.66107512869362,1.6715916308417342,25.811544041181964,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004226,London Chinese Place 4226,Local,Chinese,81.153958,101.372489,London,United Kingdom,2001,True,True,True,False,4,2.5,2806,Operational,55.8,0.0,71.21,1.87,81.0,0.082,False,False,90,50000,5700,GBP,Europe,False,74.50975146131,1.3749666687624449,4.656859466331875,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004227,Sao Paulo Indian Place 4227,Local,Indian,41.358399,-121.74327,Sao Paulo,Brazil,2017,False,True,False,True,4,3.3,3818,Operational,38.5,7.6,80.1,,,,True,True,50,12000,8100,BRL,South America,False,67.6670668256913,1.957595238008523,5.582533013119532,"Struggling Organic (Low Vis, Low Rating)"
RES004228,Chinese Chain 4228,Chain,Chinese,-42.411391,-110.634923,Rio de Janeiro,Brazil,2018,False,True,True,True,2,2.5,1100,Operational,34.7,6.6,47.4,,,,False,True,55,11000,5622,BRL,South America,True,58.46571460752407,1.514869177385513,7.308214325940509,"Struggling Organic (Low Vis, Low Rating)"
RES004229,London Brazilian Place 4229,Local,Brazilian,35.035223,-92.820849,London,United Kingdom,1986,True,False,True,False,1,4.8,3660,Operational,71.8,0.1,24.64,6.22,67.0,0.024,False,True,90,50000,5700,GBP,Europe,False,84.0690315803121,2.5094715511858845,40.353135158549804,"Market Leader (High Vis, High Rating)"
RES004230,New York Indian Place 4230,Local,Indian,-47.217116,-65.019189,New York,USA,1959,True,False,False,True,2,4.8,2421,Operational,91.7,9.5,49.84,3.74,80.0,0.015,True,True,100,85000,10700,USD,North America,False,91.5937432280405,2.391246897020128,21.98249837472972,"Market Leader (High Vis, High Rating)"
RES004231,Manchester Pizza Place 4231,Local,Pizza,27.81048,34.60532,Manchester,United Kingdom,1999,True,True,True,True,2,4.5,1971,Operational,33.9,7.4,44.52,1.99,34.0,0.099,False,False,75,35000,4800,GBP,Europe,False,61.48712176056975,2.7397852096900333,13.834602396128194,"Hidden Gem (Low Vis, High Rating)"
RES004232,Rio de Janeiro Pizza Place 4232,Local,Pizza,-0.766706,-110.854958,Rio de Janeiro,Brazil,1991,False,False,True,False,3,2.2,4026,Operational,76.2,4.2,51.56,,,,True,False,55,11000,5622,BRL,South America,True,86.82838903753833,1.136652927553123,6.367415196086145,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004233,Manchester Thai Place 4233,Local,Thai,-70.430319,32.770916,Manchester,United Kingdom,2005,True,True,True,False,4,3.5,3265,Operational,36.0,6.4,106.43,3.96,14.0,0.081,True,True,75,35000,4800,GBP,Europe,False,65.49881278629812,2.1049367101524297,5.731146118801085,"Hidden Gem (Low Vis, High Rating)"
RES004234,New York Mexican Place 4234,Local,Mexican,12.347836,6.276521,New York,USA,1982,True,True,False,False,3,2.0,934,Operational,89.4,5.7,68.95,4.29,67.0,0.052,True,False,100,85000,10700,USD,North America,False,84.85633886811127,1.0013085177825898,5.657089257874085,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004235,Indian Chain 4235,Chain,Indian,-47.549789,6.727344,London,United Kingdom,2010,True,False,False,True,2,3.4,2702,Operational,75.7,0.5,40.31,8.78,50.0,0.006,False,True,90,50000,5700,GBP,Europe,True,84.23812244098885,1.7589414035764759,14.320480814968104,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004236,Sao Paulo American Place 4236,Local,American,-33.951366,-151.678252,Sao Paulo,Brazil,1950,False,False,True,False,2,3.0,4468,Operational,1.2,5.6,43.46,,,,True,True,50,12000,8100,BRL,South America,False,49.93974386163792,2.859272272473193,7.490961579245689,"Struggling Organic (Low Vis, Low Rating)"
RES004237,French Chain 4237,Chain,French,0.774346,56.301067,Tokyo,Japan,1980,True,False,False,False,2,2.7,3601,Operational,39.5,5.5,41.14,9.86,51.0,0.007,False,False,85,45000,6349,JPY,Asia,False,67.82365564158678,1.593291464996765,9.156193511614216,"Struggling Organic (Low Vis, Low Rating)"
RES004238,Osaka Brazilian Place 4238,Local,Brazilian,58.154009,-2.50642,Osaka,Japan,1953,False,True,False,True,2,3.2,4444,Operational,96.9,4.4,45.36,,,,False,False,80,40000,12067,JPY,Asia,False,97.7581332451202,1.5771489217377705,15.641301319219235,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004239,Mediterranean Chain 4239,Chain,Mediterranean,82.47305,27.533065,Tokyo,Japan,1968,True,True,False,False,1,3.5,3497,Operational,71.8,9.0,25.18,3.83,58.0,0.037,False,True,85,45000,6349,JPY,Asia,True,83.80166716126355,1.829823006073041,29.33058350644224,"Market Leader (High Vis, High Rating)"
RES004240,Sao Paulo Thai Place 4240,Local,Thai,-37.074572,138.85797,Sao Paulo,Brazil,1984,True,True,True,False,1,4.3,3637,Operational,25.8,6.4,22.88,8.47,43.0,0.039,False,True,50,12000,8100,BRL,South America,False,61.03203520175277,2.7672610655174448,26.24377513675369,"Hidden Gem (Low Vis, High Rating)"
RES004241,Tokyo Mediterranean Place 4241,Local,Mediterranean,57.331584,-21.848016,Tokyo,Japan,1954,True,True,False,True,1,2.7,2711,Operational,20.6,8.6,21.99,3.7,39.0,0.053,False,False,85,45000,6349,JPY,Asia,False,56.70763605693294,1.817298957849737,15.311061735371897,"Struggling Organic (Low Vis, Low Rating)"
RES004242,Mumbai Indian Place 4242,Local,Indian,-43.291778,134.497995,Mumbai,India,1954,True,False,False,False,2,2.6,1654,Operational,60.1,7.4,41.27,0.34,29.0,0.096,True,False,40,15000,20633,INR,Asia,True,73.5583607076018,1.408665882161295,9.562586891988236,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004243,French Chain 4243,Chain,French,69.62906,-65.595199,Mumbai,India,1963,False,True,True,True,3,4.4,1712,Operational,92.7,8.1,73.7,,,,False,False,40,15000,20633,INR,Asia,False,90.06056582963691,2.1873457198603043,13.208882988346748,"Market Leader (High Vis, High Rating)"
RES004244,Tokyo Chinese Place 4244,Local,Chinese,58.319865,13.589539,Tokyo,Japan,1963,True,True,True,True,1,2.5,3776,Operational,14.3,3.3,15.98,4.86,40.0,0.067,True,False,85,45000,6349,JPY,Asia,False,55.50214928407676,1.8042643481309404,13.87553732101919,"Struggling Organic (Low Vis, Low Rating)"
RES004245,Delhi Indian Place 4245,Local,Indian,-27.85831,50.905206,Delhi,India,1963,True,False,False,True,4,4.8,3481,Operational,92.1,8.7,79.09,8.24,32.0,0.096,False,True,38,14000,11312,INR,Asia,False,93.92475437728056,2.389217768316854,11.270970525273666,"Market Leader (High Vis, High Rating)"
RES004246,New York Mexican Place 4246,Local,Mexican,-52.019965,-4.591257,New York,USA,1967,True,False,False,True,4,4.7,4375,Operational,53.8,3.0,94.85,1.19,86.0,0.051,True,False,100,85000,10700,USD,North America,False,76.1162929159765,2.604136829444058,8.94366441762724,"Market Leader (High Vis, High Rating)"
RES004247,Osaka Mediterranean Place 4247,Local,Mediterranean,37.81065,-141.424092,Osaka,Japan,1987,False,False,True,True,2,2.4,2977,Operational,57.8,5.7,38.63,,,,False,False,80,40000,12067,JPY,Asia,False,75.85689779876282,1.3105947375349987,9.102827735851537,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004248,Osaka Pizza Place 4248,Local,Pizza,21.254165,72.834047,Osaka,Japan,2012,True,False,True,False,3,3.5,1908,Operational,47.5,3.9,60.74,9.72,78.0,0.047,False,False,80,40000,12067,JPY,Asia,True,68.09651936155296,1.9890117390974593,7.944593925514512,"Hidden Gem (Low Vis, High Rating)"
RES004249,New York French Place 4249,Local,French,-65.210106,-62.325955,New York,USA,1974,True,False,False,True,2,3.5,3802,Operational,81.4,8.9,41.97,0.03,37.0,0.007,False,False,100,85000,10700,USD,North America,True,89.0924209087261,1.7848526428794844,15.591173659027067,"Market Leader (High Vis, High Rating)"
RES004250,London Pizza Place 4250,Local,Pizza,-33.982702,-110.059379,London,United Kingdom,1980,True,False,True,False,1,4.8,3299,Operational,60.5,9.4,22.43,6.13,53.0,0.042,False,True,90,50000,5700,GBP,Europe,False,77.80960881693642,2.5971368167202225,37.348612232129476,"Market Leader (High Vis, High Rating)"
RES004251,Brazilian Chain 4251,Chain,Brazilian,6.140897,-114.314284,Mumbai,India,1952,False,True,False,False,3,2.2,5000,Operational,74.0,9.2,57.14,,,,False,True,40,15000,20633,INR,Asia,True,87.0,1.1432851852302546,6.38,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004252,New York Chinese Place 4252,Local,Chinese,13.955734,33.538881,New York,USA,1967,True,False,True,True,1,2.7,1620,Operational,82.9,1.6,22.43,2.42,86.0,0.019,True,False,100,85000,10700,USD,North America,False,84.83650554806108,1.371940264908232,22.905856497976494,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004253,Tokyo Japanese Place 4253,Local,Japanese,-31.473749,29.320072,Tokyo,Japan,1985,True,False,False,False,2,3.4,334,Operational,12.3,0.7,43.56,2.88,66.0,0.04,False,True,85,45000,6349,JPY,Asia,False,40.28092723801369,2.5216848898056328,6.847757630462327,"Struggling Organic (Low Vis, Low Rating)"
RES004254,Rio de Janeiro French Place 4254,Local,French,-82.785352,125.165879,Rio de Janeiro,Brazil,1953,True,False,False,True,2,4.4,1330,Operational,47.5,3.9,45.01,7.34,21.0,0.075,True,True,55,11000,5622,BRL,South America,False,65.97938681834222,2.5004719005796634,14.51546510003529,"Hidden Gem (Low Vis, High Rating)"
RES004255,Brazilian Chain 4255,Chain,Brazilian,34.649437,2.270097,Los Angeles,USA,1973,False,True,True,False,3,2.3,4078,Operational,34.3,1.6,55.56,,,,True,True,95,75000,2990,USD,North America,False,65.95370655668935,1.3969842046436034,5.056450836012851,"Struggling Organic (Low Vis, Low Rating)"
RES004256,Sao Paulo Pizza Place 4256,Local,Pizza,-79.988144,-177.233039,Sao Paulo,Brazil,1976,True,True,False,False,3,2.4,1206,Operational,26.6,0.1,77.77,0.72,38.0,0.045,True,False,50,12000,8100,BRL,South America,True,54.95531095188032,1.5350361590044852,4.396424876150425,"Struggling Organic (Low Vis, Low Rating)"
RES004257,Chinese Chain 4257,Chain,Chinese,44.323826,11.553351,London,United Kingdom,1984,True,True,True,True,2,3.3,3884,Operational,94.0,6.8,39.11,2.58,55.0,0.086,False,False,90,50000,5700,GBP,Europe,True,95.5176514484238,1.6360661649485881,15.760412488989928,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004258,Pizza Chain 4258,Chain,Pizza,-54.172305,9.597258,New York,USA,1953,True,True,False,True,3,4.7,1718,Operational,74.0,1.4,68.94,9.82,74.0,0.05,True,True,100,85000,10700,USD,North America,False,80.73109151741697,2.44247289571918,12.647871004395325,"Market Leader (High Vis, High Rating)"
RES004259,Italian Chain 4259,Chain,Italian,17.708049,-43.585432,London,United Kingdom,1975,False,True,False,False,4,3.1,3725,Operational,73.8,3.9,106.8,,,,True,False,90,50000,5700,GBP,Europe,False,85.17234334300231,1.6118599459926062,6.600856609082679,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004260,French Chain 4260,Chain,French,54.511419,-103.093196,London,United Kingdom,1958,False,True,False,False,1,2.4,275,Operational,73.8,2.0,19.66,,,,True,True,90,50000,5700,GBP,Europe,True,69.89366808953386,1.2478915710910499,16.774480341488125,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004261,Manchester American Place 4261,Local,American,54.034125,-38.216432,Manchester,United Kingdom,1972,True,False,False,True,3,4.6,1772,Operational,61.0,4.5,54.0,3.93,74.0,0.011,True,True,75,35000,4800,GBP,Europe,False,74.41266292118372,2.484796356587851,11.409941647914838,"Market Leader (High Vis, High Rating)"
RES004262,Osaka Pizza Place 4262,Local,Pizza,-10.844194,29.09891,Osaka,Japan,2009,True,False,False,True,2,2.2,3744,Operational,91.4,6.7,41.5,4.12,69.0,0.042,False,True,80,40000,12067,JPY,Asia,False,94.00220191996019,1.0966891202230231,10.340242211195621,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004263,New York Japanese Place 4263,Local,Japanese,-74.446117,-9.811658,New York,USA,1973,True,False,False,True,2,2.1,1278,Operational,6.6,1.8,54.49,5.18,57.0,0.02,True,False,100,85000,10700,USD,North America,True,45.29544190107577,1.7211589863102839,4.756021399612957,"Struggling Organic (Low Vis, Low Rating)"
RES004264,Manchester Japanese Place 4264,Local,Japanese,-80.383346,-34.178699,Manchester,United Kingdom,2020,False,True,True,False,2,4.7,2250,Operational,93.0,7.4,44.11,,,,True,True,75,35000,4800,GBP,Europe,False,91.81392226209049,2.335012460179649,21.576271731591266,"Market Leader (High Vis, High Rating)"
RES004265,Osaka Thai Place 4265,Local,Thai,-29.657606,8.898922,Osaka,Japan,1989,False,True,False,False,2,2.5,3527,Operational,94.0,1.0,44.31,,,,False,True,80,40000,12067,JPY,Asia,False,94.95179847125632,1.239444064354991,11.86897480890704,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004266,American Chain 4266,Chain,American,-80.101867,40.469024,Osaka,Japan,1986,True,True,True,True,2,4.6,2694,Operational,90.9,1.4,43.42,2.88,56.0,0.096,False,False,80,40000,12067,JPY,Asia,True,91.82072238164147,2.2955338480972993,21.11876614777754,"Market Leader (High Vis, High Rating)"
RES004267,Los Angeles Brazilian Place 4267,Local,Brazilian,12.098598,-21.8079,Los Angeles,USA,1976,False,True,True,False,4,4.7,4211,Operational,43.1,9.5,105.14,,,,False,False,95,75000,2990,USD,North America,False,70.54206074728828,2.7244883932815176,8.288692137806374,"Market Leader (High Vis, High Rating)"
RES004268,Delhi Brazilian Place 4268,Local,Brazilian,-42.18174,135.081646,Delhi,India,1957,True,False,False,True,1,4.6,4665,Operational,12.9,7.5,22.74,0.88,85.0,0.098,True,False,38,14000,11312,INR,Asia,False,56.042975706051756,3.382762150083564,25.779768824783805,"Hidden Gem (Low Vis, High Rating)"
RES004269,Mumbai Brazilian Place 4269,Local,Brazilian,23.89356,120.974262,Mumbai,India,2015,True,False,False,False,3,4.5,4803,Operational,4.7,6.9,63.63,1.69,34.0,0.039,True,False,40,15000,20633,INR,Asia,False,52.11407694578495,3.8549928678740812,7.817111541867743,"Hidden Gem (Low Vis, High Rating)"
RES004270,Los Angeles Italian Place 4270,Local,Italian,61.06992,27.039904,Los Angeles,USA,2006,False,True,False,True,3,4.3,4603,Operational,73.0,9.9,91.08,,,,True,True,95,75000,2990,USD,North America,True,86.01445002060794,2.2406592087537343,12.328737836287138,"Market Leader (High Vis, High Rating)"
RES004271,Los Angeles Japanese Place 4271,Local,Japanese,23.819257,139.558199,Los Angeles,USA,1952,True,True,False,False,1,2.5,4939,Operational,16.7,8.5,21.84,3.12,43.0,0.026,False,True,95,75000,2990,USD,North America,False,58.277955883977995,1.7525273495622773,14.569488970994499,"Struggling Organic (Low Vis, Low Rating)"
RES004272,Delhi Italian Place 4272,Local,Italian,-21.63069,-113.65933,Delhi,India,1979,False,True,False,True,4,3.0,378,Operational,74.0,7.2,89.56,,,,True,False,38,14000,11312,INR,Asia,True,71.85536058735973,1.5590252525867105,5.38915204405198,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES004273,Sao Paulo Japanese Place 4273,Local,Japanese,21.263428,-138.083109,Sao Paulo,Brazil,1952,True,False,False,False,1,2.5,2343,Operational,27.0,3.5,20.69,5.39,28.0,0.048,True,True,50,12000,8100,BRL,South America,False,59.051578954551395,1.5941826626210225,14.762894738637849,"Struggling Organic (Low Vis, Low Rating)"
RES004274,New York Pizza Place 4274,Local,Pizza,6.821827,-36.225364,New York,USA,1989,False,True,False,True,4,4.8,1904,Operational,72.2,4.2,89.21,,,,True,True,100,85000,10700,USD,North America,False,80.43420610958296,2.506695203319846,9.652104733149955,"Market Leader (High Vis, High Rating)"
RES004275,Pizza Chain 4275,Chain,Pizza,79.788528,94.764963,Mumbai,India,2009,True,False,True,False,1,4.4,2050,Operational,67.6,0.4,23.09,0.01,45.0,0.099,False,True,40,15000,20633,INR,Asia,True,78.56770418244035,2.328212667893326,34.56978984027376,"Market Leader (High Vis, High Rating)"
RES004276,London Mexican Place 4276,Local,Mexican,-16.611511,164.477427,London,United Kingdom,1980,True,False,True,False,2,4.9,4920,Closed Temporarily,96.2,4.6,40.97,4.69,75.0,0.04,False,False,90,50000,5700,GBP,Europe,False,98.00533411908799,2.4184101023913556,24.01130685917656,"Market Leader (High Vis, High Rating)"
RES004277,London Pizza Place 4277,Local,Pizza,-86.463554,64.435914,London,United Kingdom,2010,True,True,True,True,1,3.6,3052,Operational,26.2,8.3,23.41,7.44,29.0,0.085,True,False,90,50000,5700,GBP,Europe,True,60.202909489137674,2.309604289125451,21.673047416089563,"Hidden Gem (Low Vis, High Rating)"
RES004278,Rio de Janeiro Indian Place 4278,Local,Indian,43.092117,51.304289,Rio de Janeiro,Brazil,2010,False,True,True,False,3,4.8,895,Operational,51.4,2.6,71.15,,,,False,True,55,11000,5622,BRL,South America,False,65.60622644840562,2.6843109840583694,10.4969962317449,"Hidden Gem (Low Vis, High Rating)"
RES004279,Los Angeles Japanese Place 4279,Local,Japanese,73.262285,155.174574,Los Angeles,USA,2007,True,False,False,False,4,5.0,1931,Operational,93.9,2.0,80.17,5.1,50.0,0.03,True,False,95,75000,2990,USD,North America,False,91.36682368357782,2.4794016916396076,11.420852960447228,"Market Leader (High Vis, High Rating)"
RES004280,London American Place 4280,Local,American,54.31736,107.627753,London,United Kingdom,1964,True,False,False,False,3,2.7,4267,Operational,11.6,6.8,58.99,1.77,65.0,0.015,False,True,90,50000,5700,GBP,Europe,True,54.86959467640228,2.023299794145224,4.938263520876205,"Struggling Organic (Low Vis, Low Rating)"
RES004281,Mexican Chain 4281,Chain,Mexican,55.913872,-137.703439,Tokyo,Japan,1984,False,True,True,True,4,2.3,2904,Operational,6.6,1.2,91.05,,,,True,False,85,45000,6349,JPY,Asia,True,50.11120448944591,1.8850788897684059,2.8813942581431395,"Struggling Organic (Low Vis, Low Rating)"
RES004282,Manchester Brazilian Place 4282,Local,Brazilian,-55.374139,133.825366,Manchester,United Kingdom,2004,True,False,False,True,1,4.0,2597,Operational,19.2,5.7,24.69,6.3,84.0,0.051,False,False,75,35000,4800,GBP,Europe,False,55.7555374924693,2.7296620784433965,22.302214996987722,"Hidden Gem (Low Vis, High Rating)"
RES004283,Mexican Chain 4283,Chain,Mexican,23.332288,-19.933379,Tokyo,Japan,1975,False,True,False,True,3,2.7,1849,Operational,68.0,7.5,77.28,,,,False,False,85,45000,6349,JPY,Asia,False,78.16222643869762,1.4269899592550561,7.034600379482786,"Over-Promoted / Low Quality (High Vis, Low Rating)"
