Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Average_menu_price,Popularity_score,Estimated_value_score,Delivery_fee,Service_fee,Packaging_fee,Minimum_order,Average_delivery_time,Cancellation_rate,WiFi,24_hours,Drive_through,Cost_of_living_index,Average_income,Urban_density,Currency,Region,FX_Rate,Average_menu_price_USD,Delivery_fee_USD,Service_fee_USD,Minimum_order_USD,Average_menu_price_PPP,Membership_Status,Customer_Loyalty_Index,Est_Total_Order_Cost_USD,Price_Transparency_Ratio
RES004667,American Chain 4667,Chain,American,-73.485388,-27.162178,Delhi,India,1961,False,True,False,True,4,3.2,3690,Operational,92.93,79.0,5.5,,,,,,,True,True,True,38,14000,11312,INR,Asia,0.012,1.1151600000000002,,,,2.9346315789473687,Standard Non-Member,79.73016397525898,1.1151600000000002,49.32023268389049
RES004668,New York French Place 4668,Local,French,35.574246,-160.484737,New York,USA,1964,True,False,True,False,4,4.6,4379,Operational,101.75,74.3,6.0,0.7,2.9,1.89,12.24,69.0,0.09,True,False,True,100,85000,10700,USD,North America,1.0,101.75,0.7,2.9,12.24,101.75,Standard Non-Member,86.85299384431377,102.45,0.5896805838852031
RES004669,New York French Place 4669,Local,French,-26.481632,-6.851782,New York,USA,1959,False,True,True,True,1,4.0,914,Closed Temporarily,20.87,95.3,8.5,,,,,,,False,True,True,100,85000,10700,USD,North America,1.0,20.87,,,,20.87,Standard Non-Member,86.13764458223159,20.87,4.0728316208513835
RES004670,Mediterranean Chain 4670,Chain,Mediterranean,-74.510995,-93.522671,Los Angeles,USA,1975,True,True,False,True,4,3.1,4834,Operational,85.85,8.6,7.5,3.23,1.33,1.78,12.03,21.0,0.074,False,False,False,95,75000,2990,USD,North America,1.0,85.85,3.23,1.33,12.03,90.36842105263158,Membership Partner,51.92110177779,85.85,0.8736167632659668
RES004671,Indian Chain 4671,Chain,Indian,-80.351315,-74.827387,Manchester,United Kingdom,2023,False,True,True,False,4,3.7,4813,Operational,71.41,63.3,7.4,,,,,,,False,False,False,75,35000,4800,GBP,Europe,1.28,91.4048,,,,121.87306666666666,Standard Non-Member,77.38577036315371,91.4048,0.8095854833708354
RES004672,Burger Chain 4672,Chain,Burger,-78.102948,97.043108,Rio de Janeiro,Brazil,1957,True,True,False,False,3,3.6,4777,Operational,59.3,10.4,5.7,6.0,1.05,1.12,14.1,81.0,0.041,False,False,True,55,11000,5622,BRL,South America,0.18,10.674,1.08,0.189,2.538,19.407272727272726,Membership Partner,55.5993316736174,10.674,5.340078195608189
RES004673,Tokyo Brazilian Place 4673,Local,Brazilian,26.516336,22.70803,Tokyo,Japan,1957,True,True,False,True,1,2.9,3680,Operational,26.81,79.7,4.4,6.52,1.15,1.35,9.43,55.0,0.003,True,True,False,85,45000,6349,JPY,Asia,0.0065,0.17426499999999998,0.042379999999999994,0.007474999999999999,0.061294999999999995,0.2050176470588235,Standard Non-Member,78.20060834152324,0.21664499999999998,252.48757646356725
RES004674,Mediterranean Chain 4674,Chain,Mediterranean,54.180577,-137.412617,London,United Kingdom,1974,False,False,True,True,3,2.1,2123,Operational,69.84,40.0,8.5,,,,,,,True,True,False,90,50000,5700,GBP,Europe,1.28,89.3952,,,,99.328,Standard Non-Member,55.583806764032175,89.3952,0.9508340386191425
RES004675,Delhi Burger Place 4675,Local,Burger,9.473299,-21.875749,Delhi,India,1961,True,True,False,False,4,3.9,35,Operational,100.58,38.0,8.4,8.71,3.06,0.53,5.63,53.0,0.041,False,False,False,38,14000,11312,INR,Asia,0.012,1.20696,0.10452000000000002,0.03672,0.06756,3.17621052631579,Standard Non-Member,51.22188629667005,1.31148,69.59628355845798
RES004676,Rio de Janeiro Pizza Place 4676,Local,Pizza,14.391273,-40.034384,Rio de Janeiro,Brazil,1963,False,True,True,False,4,4.9,803,Operational,79.59,40.5,8.7,,,,,,,False,False,False,55,11000,5622,BRL,South America,0.18,14.3262,,,,26.04763636363636,Standard Non-Member,69.16213621191055,14.3262,6.072789290056728
RES004677,Rio de Janeiro Brazilian Place 4677,Local,Brazilian,83.963034,71.005037,Rio de Janeiro,Brazil,1982,True,True,False,True,3,3.9,2976,Operational,66.97,93.8,3.1,2.93,2.27,1.89,9.94,15.0,0.056,True,False,False,55,11000,5622,BRL,South America,0.18,12.054599999999999,0.5274,0.40859999999999996,1.7892,21.917454545454543,Membership Partner,89.09295573905021,12.054599999999999,2.571632192554528
RES004678,French Chain 4678,Chain,French,37.936876,-10.817672,Rio de Janeiro,Brazil,1971,True,True,False,False,4,4.1,432,Operational,78.21,10.5,7.2,9.57,0.2,1.36,8.38,28.0,0.067,True,False,True,55,11000,5622,BRL,South America,0.18,14.077799999999998,1.7226,0.036,1.5084000000000002,25.595999999999997,Membership Partner,50.18237934714655,14.077799999999998,5.114435130884434
RES004679,New York Chinese Place 4679,Local,Chinese,-80.627361,-154.826076,New York,USA,1955,True,False,False,False,2,3.3,2243,Operational,40.95,7.6,0.8,8.95,4.73,1.29,11.46,58.0,0.004,False,True,True,100,85000,10700,USD,North America,1.0,40.95,8.95,4.73,11.46,40.95,Standard Non-Member,50.01738318996908,49.900000000000006,0.19536019058949475
RES004680,Brazilian Chain 4680,Chain,Brazilian,-54.703749,176.088813,New York,USA,2000,True,False,False,False,3,3.1,1206,Operational,70.17,60.0,9.4,0.18,1.76,0.09,10.88,51.0,0.052,True,False,False,100,85000,10700,USD,North America,1.0,70.17,0.18,1.76,10.88,70.17,Membership Partner,67.59318657112819,70.17,1.339603800205162
RES004681,Rio de Janeiro Mediterranean Place 4681,Local,Mediterranean,-43.487323,147.918576,Rio de Janeiro,Brazil,1998,True,False,False,False,3,3.9,653,Operational,61.09,59.9,0.5,5.22,1.12,1.19,13.92,45.0,0.03,False,True,True,55,11000,5622,BRL,South America,0.18,10.9962,0.9395999999999999,0.2016,2.5056,19.99309090909091,Standard Non-Member,70.19482946359227,11.9358,0.45470249225164217
RES004682,Rio de Janeiro Pizza Place 4682,Local,Pizza,-1.63766,91.176514,Rio de Janeiro,Brazil,2010,True,True,True,False,4,3.2,3730,Operational,90.77,92.8,6.1,4.62,4.73,1.96,2.32,54.0,0.018,True,True,True,55,11000,5622,BRL,South America,0.18,16.3386,0.8316,0.8514,0.41759999999999997,29.706545454545452,Standard Non-Member,85.28812935964676,17.1702,3.7334897889972343
RES004683,New York Italian Place 4683,Local,Italian,47.462019,-90.127098,New York,USA,2023,False,True,False,False,2,4.4,3303,Operational,48.89,2.7,4.9,,,,,,,True,False,False,100,85000,10700,USD,North America,1.0,48.89,,,,48.89,Standard Non-Member,56.02003204348151,48.89,1.0022499283646977
RES004684,London American Place 4684,Local,American,-88.789018,77.413438,London,United Kingdom,1964,True,True,False,True,2,4.4,397,Operational,45.16,0.6,9.3,8.4,2.44,0.91,18.62,93.0,0.079,False,False,True,90,50000,5700,GBP,Europe,1.28,57.8048,10.752,3.1232,23.8336,64.22755555555555,Standard Non-Member,47.72550780081164,68.5568,1.6088629039653646
RES004685,Sao Paulo Mexican Place 4685,Local,Mexican,-71.528468,-103.203469,Sao Paulo,Brazil,1990,False,True,False,True,3,3.6,3516,Operational,69.02,96.9,9.4,,,,,,,True,True,True,50,12000,8100,BRL,South America,0.18,12.423599999999999,,,,24.847199999999997,Standard Non-Member,89.1200799968016,12.423599999999999,7.5662442797382194
RES004686,Osaka Japanese Place 4686,Local,Japanese,20.294771,58.775113,Osaka,Japan,1952,True,True,False,True,4,2.3,3095,Operational,99.98,70.1,9.4,6.18,0.71,1.07,8.34,70.0,0.039,False,False,False,80,40000,12067,JPY,Asia,0.0065,0.64987,0.04017,0.004614999999999999,0.054209999999999994,0.8123374999999998,Standard Non-Member,70.15100809699007,0.69004,144.64409090419485
RES004687,Manchester Mexican Place 4687,Local,Mexican,-77.622344,43.661113,Manchester,United Kingdom,1957,True,False,True,False,2,2.2,4208,Operational,52.13,66.7,5.3,9.93,0.79,1.01,3.48,56.0,0.07,False,False,False,75,35000,4800,GBP,Europe,1.28,66.7264,12.7104,1.0112,4.4544,88.96853333333333,Standard Non-Member,69.2727268619222,79.4368,0.7942883057637111
RES004688,New York Mexican Place 4688,Local,Mexican,71.819007,-171.700743,New York,USA,1954,True,False,True,True,2,3.2,3865,Operational,44.03,71.7,8.0,5.07,2.08,1.74,5.02,48.0,0.01,False,True,False,100,85000,10700,USD,North America,1.0,44.03,5.07,2.08,5.02,44.03,Standard Non-Member,76.97332289890848,49.1,1.8169429521475597
RES004689,Japanese Chain 4689,Chain,Japanese,39.054047,-81.488303,Delhi,India,1978,True,False,False,True,3,4.7,4607,Operational,63.46,34.7,0.3,9.98,1.79,1.63,20.62,81.0,0.087,False,True,True,38,14000,11312,INR,Asia,0.012,0.76152,0.11976,0.021480000000000003,0.24744000000000002,2.004,Membership Partner,71.79172880928705,0.76152,3.939484268982733
RES004690,Chinese Chain 4690,Chain,Chinese,-35.871622,13.224731,Mumbai,India,2004,True,False,False,False,2,2.7,4408,Operational,37.95,68.5,5.4,6.2,2.16,0.29,21.15,84.0,0.012,True,True,False,40,15000,20633,INR,Asia,0.012,0.4554,0.07440000000000001,0.025920000000000002,0.25379999999999997,1.1385,Membership Partner,73.156237512375,0.4554,118.57681471933529
RES004691,Pizza Chain 4691,Chain,Pizza,-53.580885,103.776971,Rio de Janeiro,Brazil,2007,True,True,False,False,3,3.9,1781,Operational,76.66,97.1,0.0,8.18,2.46,1.51,12.73,40.0,0.003,True,False,False,55,11000,5622,BRL,South America,0.18,13.798799999999998,1.4724,0.44279999999999997,2.2914,25.08872727272727,Standard Non-Member,88.60543173731554,15.271199999999999,0.0
RES004692,Rio de Janeiro Indian Place 4692,Local,Indian,54.951211,144.590482,Rio de Janeiro,Brazil,1955,True,False,False,True,4,2.5,3201,Operational,86.04,51.2,3.5,1.71,4.43,0.46,13.78,79.0,0.094,True,True,False,55,11000,5622,BRL,South America,0.18,15.487200000000001,0.30779999999999996,0.7973999999999999,2.4804,28.158545454545457,Standard Non-Member,63.90958190767199,15.795000000000002,2.2599306356261533
RES004693,Mumbai Mexican Place 4693,Local,Mexican,-81.958174,-151.517984,Mumbai,India,1965,False,False,True,True,2,2.7,1130,Operational,50.88,50.5,7.6,,,,,,,False,False,True,40,15000,20633,INR,Asia,0.012,0.61056,,,,1.5264,Standard Non-Member,61.164117381744134,0.61056,124.47568711398205
RES004694,New York Chinese Place 4694,Local,Chinese,40.911316,80.546223,New York,USA,1989,True,False,False,False,4,3.6,245,Operational,91.73,56.5,2.0,0.72,1.95,0.95,1.41,64.0,0.031,False,True,True,100,85000,10700,USD,North America,1.0,91.73,0.72,1.95,1.41,91.73,Standard Non-Member,63.59090315006053,92.45,0.21803117608163985
RES004695,New York Burger Place 4695,Local,Burger,40.272937,-46.116097,New York,USA,1985,False,True,True,True,4,2.0,2325,Operational,103.91,70.2,2.5,,,,,,,False,False,True,100,85000,10700,USD,North America,1.0,103.91,,,,103.91,Standard Non-Member,67.38379534112981,103.91,0.24059281839483385
RES004696,Rio de Janeiro Indian Place 4696,Local,Indian,10.361547,175.035025,Rio de Janeiro,Brazil,1998,False,False,True,True,1,2.5,2112,Operational,21.93,50.4,5.4,,,,,,,False,False,True,55,11000,5622,BRL,South America,0.18,3.9474,,,,7.177090909090909,Standard Non-Member,62.12551819389831,3.9474,13.67988709533184
RES004697,Rio de Janeiro Mediterranean Place 4697,Local,Mediterranean,-13.752333,170.960224,Rio de Janeiro,Brazil,1976,True,False,False,True,1,3.5,557,Operational,22.42,58.9,6.3,6.46,3.02,1.48,21.28,76.0,0.01,False,True,False,55,11000,5622,BRL,South America,0.18,4.0356000000000005,1.1628,0.5436,3.8304,7.337454545454547,Standard Non-Member,66.83568518359618,5.1984,15.611057683849317
RES004698,Mumbai Japanese Place 4698,Local,Japanese,-38.839908,82.007052,Mumbai,India,1965,False,False,True,True,2,4.5,1208,Operational,39.89,4.2,7.6,,,,,,,True,False,True,40,15000,20633,INR,Asia,0.012,0.47868,,,,1.1967,Standard Non-Member,53.67901803675602,0.47868,158.76961901558658
RES004699,Thai Chain 4699,Chain,Thai,-6.612943,-23.627909,Rio de Janeiro,Brazil,2012,True,False,False,False,3,4.8,3780,Operational,60.85,14.9,1.8,8.55,0.22,1.22,14.41,37.0,0.094,True,False,True,55,11000,5622,BRL,South America,0.18,10.953,1.5390000000000001,0.039599999999999996,2.5938,19.914545454545454,Standard Non-Member,63.77501775754686,12.491999999999999,1.6433852238304372
RES004700,Sao Paulo Mexican Place 4700,Local,Mexican,47.939164,-164.689248,Sao Paulo,Brazil,2017,True,False,False,True,3,5.0,2154,Operational,69.77,27.3,9.6,1.97,1.22,1.21,4.86,80.0,0.007,True,False,True,50,12000,8100,BRL,South America,0.18,12.558599999999998,0.35459999999999997,0.2196,0.8748,25.117199999999997,Standard Non-Member,67.9548421684725,12.913199999999998,7.644163549745709
RES004701,Sao Paulo Pizza Place 4701,Local,Pizza,89.814161,90.426405,Sao Paulo,Brazil,1979,True,False,True,True,2,4.8,4561,Operational,46.38,74.8,7.7,1.93,1.19,1.06,11.81,56.0,0.049,True,False,False,50,12000,8100,BRL,South America,0.18,8.3484,0.3474,0.21419999999999997,2.1258,16.6968,Membership Partner,88.39639123828564,8.3484,9.223323124991241
RES004702,London Indian Place 4702,Local,Indian,-69.81057,-144.602048,London,United Kingdom,2015,True,True,True,False,1,3.0,3870,Operational,23.42,84.1,4.8,2.69,0.77,1.23,16.95,95.0,0.063,False,False,False,90,50000,5700,GBP,Europe,1.28,29.977600000000002,3.4432,0.9856,21.695999999999998,33.30844444444445,Standard Non-Member,80.73787531576897,33.4208,1.6011955059379166
RES004703,Pizza Chain 4703,Chain,Pizza,57.512544,156.712458,Delhi,India,1978,True,False,True,False,2,4.5,2195,Operational,49.68,74.7,5.0,1.8,2.18,1.54,2.64,56.0,0.055,False,True,False,38,14000,11312,INR,Asia,0.012,0.59616,0.0216,0.026160000000000003,0.03168,1.568842105263158,Standard Non-Member,83.98122445133393,0.61776,83.86996130239984
RES004704,Indian Chain 4704,Chain,Indian,-13.394376,156.438288,London,United Kingdom,2004,True,False,False,False,3,2.5,3323,Closed Temporarily,63.38,79.3,3.2,3.45,1.78,0.88,8.14,80.0,0.049,False,True,False,90,50000,5700,GBP,Europe,1.28,81.1264,4.416,2.2784,10.419200000000002,90.14044444444444,Membership Partner,75.28128862238896,81.1264,0.39444619267653697
RES004705,Los Angeles Burger Place 4705,Local,Burger,-19.738988,28.813913,Los Angeles,USA,1993,True,False,False,True,2,4.7,890,Operational,51.12,69.7,4.8,2.27,0.58,1.42,15.79,91.0,0.026,True,True,False,95,75000,2990,USD,North America,1.0,51.12,2.27,0.58,15.79,53.810526315789474,Standard Non-Member,80.00402566408455,53.39,0.9389671177823334
RES004706,New York Pizza Place 4706,Local,Pizza,-21.16298,49.620852,New York,USA,2022,True,False,False,False,3,2.6,2115,Operational,74.11,76.7,4.1,8.87,1.2,0.84,17.1,42.0,0.05,False,True,True,100,85000,10700,USD,North America,1.0,74.11,8.87,1.2,17.1,74.11,Standard Non-Member,73.25051541077059,82.98,0.5532316751689155
RES004707,Los Angeles Mexican Place 4707,Local,Mexican,58.189452,-34.886221,Los Angeles,USA,1952,True,False,False,False,2,4.4,2717,Operational,41.4,47.3,1.4,6.26,4.47,1.31,19.93,52.0,0.041,False,True,True,95,75000,2990,USD,North America,1.0,41.4,6.26,4.47,19.93,43.57894736842105,Membership Partner,73.17236551453135,41.4,0.33816424303951104
RES004708,Los Angeles Mediterranean Place 4708,Local,Mediterranean,12.920269,-83.829256,Los Angeles,USA,2021,False,True,False,True,2,2.9,2028,Operational,41.9,84.7,3.2,,,,,,,False,True,False,95,75000,2990,USD,North America,1.0,41.9,,,,44.10526315789474,Standard Non-Member,78.10263758369108,41.9,0.763723132130713
RES004709,Pizza Chain 4709,Chain,Pizza,9.107985,111.827513,Tokyo,Japan,1958,True,False,True,False,1,3.4,2572,Operational,25.32,2.9,8.0,9.7,4.67,0.83,24.11,47.0,0.004,False,False,True,85,45000,6349,JPY,Asia,0.0065,0.16458,0.06305,0.030354999999999997,0.156715,0.1936235294117647,Standard Non-Member,49.21926494493461,0.22763,486.0828406681208
RES004710,Pizza Chain 4710,Chain,Pizza,-31.932838,163.742498,New York,USA,1958,True,False,False,True,4,4.6,4736,Operational,77.67,80.3,8.8,4.66,2.53,1.58,24.41,46.0,0.024,True,False,False,100,85000,10700,USD,North America,1.0,77.67,4.66,2.53,24.41,77.67,Membership Partner,89.52897722787833,77.67,1.132998569164432
RES004711,Tokyo Pizza Place 4711,Local,Pizza,79.499767,4.721943,Tokyo,Japan,1986,True,False,True,True,2,3.1,196,Operational,39.9,33.6,8.5,8.82,0.77,0.97,0.62,18.0,0.094,True,True,True,85,45000,6349,JPY,Asia,0.0065,0.25934999999999997,0.05733,0.005005,0.00403,0.3051176470588235,Standard Non-Member,50.64852360250218,0.31667999999999996,327.7411693033765
RES004712,Los Angeles Burger Place 4712,Local,Burger,86.846996,97.664325,Los Angeles,USA,1951,False,True,True,True,2,4.9,4727,Operational,44.5,11.9,0.3,,,,,,,False,True,False,95,75000,2990,USD,North America,1.0,44.5,,,,46.8421052631579,Standard Non-Member,63.962278897299214,44.5,0.06741572882211845
RES004713,Manchester Japanese Place 4713,Local,Japanese,62.577915,22.079051,Manchester,United Kingdom,1951,True,False,False,False,1,2.9,3343,Closed Temporarily,17.33,39.5,3.0,9.56,4.6,1.2,20.03,46.0,0.078,False,True,False,75,35000,4800,GBP,Europe,1.28,22.182399999999998,12.2368,5.888,25.6384,29.576533333333334,Standard Non-Member,61.78241768655868,34.4192,1.3524234820207246
RES004714,French Chain 4714,Chain,French,-80.002409,-176.967331,Rio de Janeiro,Brazil,1954,True,True,False,True,4,3.6,2479,Operational,96.95,45.0,3.1,9.44,0.34,0.57,20.79,54.0,0.013,True,True,False,55,11000,5622,BRL,South America,0.18,17.451,1.6991999999999998,0.061200000000000004,3.7421999999999995,31.729090909090914,Membership Partner,67.12959860554481,17.451,1.776402396630428
RES004715,Indian Chain 4715,Chain,Indian,-6.124241,162.582687,Tokyo,Japan,2005,True,True,True,False,4,4.1,3393,Operational,92.28,67.4,0.7,3.3,3.51,0.61,4.31,24.0,0.088,False,False,False,85,45000,6349,JPY,Asia,0.0065,0.59982,0.021449999999999997,0.022815,0.028014999999999995,0.7056705882352942,Standard Non-Member,80.19469238360817,0.62127,11.670148260897832
RES004716,Delhi American Place 4716,Local,American,35.637077,153.320042,Delhi,India,1985,True,False,False,False,3,3.5,1571,Operational,77.59,27.0,3.0,4.63,2.48,0.09,10.79,31.0,0.089,True,True,False,38,14000,11312,INR,Asia,0.012,0.93108,0.05556,0.02976,0.12947999999999998,2.4502105263157894,Membership Partner,57.72379085312217,0.93108,32.22061238495898
RES004717,Mexican Chain 4717,Chain,Mexican,86.375524,-73.657484,New York,USA,2012,True,True,False,False,3,3.6,4375,Operational,69.7,69.5,9.1,7.71,1.92,1.12,6.49,37.0,0.095,True,False,False,100,85000,10700,USD,North America,1.0,69.7,7.71,1.92,6.49,69.7,Standard Non-Member,78.9297757495859,77.41,1.3055953901636241
RES004718,Mediterranean Chain 4718,Chain,Mediterranean,-41.883889,120.711147,Rio de Janeiro,Brazil,1979,True,True,False,False,2,3.8,3646,Operational,36.74,38.9,6.7,2.8,1.74,1.5,2.63,84.0,0.006,False,True,True,55,11000,5622,BRL,South America,0.18,6.6132,0.504,0.3132,0.4734,12.024,Membership Partner,67.24792389553049,6.6132,10.131251114248608
RES004719,Los Angeles Brazilian Place 4719,Local,Brazilian,61.950933,-178.903019,Los Angeles,USA,2011,True,True,False,False,4,4.8,4850,Operational,84.1,68.0,8.2,6.65,0.67,0.85,10.75,62.0,0.042,False,True,True,95,75000,2990,USD,North America,1.0,84.1,6.65,0.67,10.75,88.52631578947367,Standard Non-Member,85.89273822672924,90.75,0.9750297149223577
RES004720,Chinese Chain 4720,Chain,Chinese,7.23805,-124.449535,New York,USA,1976,True,True,True,True,4,4.6,162,Operational,73.92,67.4,7.4,0.37,1.89,0.34,15.48,61.0,0.025,True,True,True,100,85000,10700,USD,North America,1.0,73.92,0.37,1.89,15.48,73.92,Membership Partner,72.50122954626339,73.92,1.001082237539472
RES004721,Rio de Janeiro Japanese Place 4721,Local,Japanese,18.839123,42.771724,Rio de Janeiro,Brazil,1961,False,False,True,True,4,2.0,3871,Operational,41.14,90.4,3.2,,,,,,,True,True,True,55,11000,5622,BRL,South America,0.18,7.4052,,,,13.464,Standard Non-Member,77.2587850934919,7.4052,4.321287160199973
RES004722,London Japanese Place 4722,Local,Japanese,27.659735,-47.391085,London,United Kingdom,1957,False,False,True,False,4,4.9,131,Operational,84.64,1.3,7.1,,,,,,,False,True,False,90,50000,5700,GBP,Europe,1.28,108.3392,,,,120.37688888888889,Standard Non-Member,47.11822658523447,108.3392,0.6553491196598358
RES004723,Rio de Janeiro Thai Place 4723,Local,Thai,60.985582,-70.803363,Rio de Janeiro,Brazil,1998,True,False,False,False,4,2.2,208,Operational,75.92,23.3,2.8,3.76,3.62,0.85,9.16,77.0,0.027,True,False,False,55,11000,5622,BRL,South America,0.18,13.6656,0.6768,0.6516,1.6488,24.846545454545456,Standard Non-Member,41.33679339363468,14.3424,2.0489402551706286
RES004724,Mumbai Mexican Place 4724,Local,Mexican,50.464539,77.604225,Mumbai,India,1973,False,True,True,True,4,4.6,2245,Operational,89.13,87.0,9.3,,,,,,,False,True,False,40,15000,20633,INR,Asia,0.012,1.06956,,,,2.6739,Standard Non-Member,89.58052101149924,1.06956,86.95156236998172
