Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Delivery_fee,Service_fee,Packaging_fee,Estimated_delivery_time,Average_delivery_time,Peak_hour_multiplier,Minimum_order,Cancellation_rate,Availability,Average_menu_price,Popularity_score,Estimated_value_score,Total_Promo_Events,Avg_Discount_Nominal,Max_Discount_Nominal,Avg_Price_Markdown_Pct,Cost_of_living_index,Average_income,Currency,Region,FX_Rate,Minimum_order_USD,Average_menu_price_USD,Avg_Discount_USD,Promo_Attractiveness_Score,Min_Order_Friction_Ratio,Normalized_Review_Score,Composite_Volume_Index,Promo_Strategy_Segment
RES004424,Thai Chain 4424,Chain,Thai,-73.10082,5.196618,Osaka,Japan,2017,False,True,False,False,1,2.0,4961,Operational,,,,,,,,,,29.77,0.3,8.5,3.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,,0.19350499999999998,0.0,59.5,,99.90808212078986,40.14323284831595,"Growth Driver (High Promo, Low Barrier)"
RES004425,Manchester French Place 4425,Local,French,-74.391765,113.617887,Manchester,United Kingdom,1967,False,False,True,False,1,4.9,980,Operational,,,,,,,,,,21.45,71.7,8.9,4.0,0.0,0.0,0.0,75,35000,GBP,Europe,1.28,,27.456,0.0,62.300000000000004,,80.8765348848843,75.37061395395372,"Growth Driver (High Promo, Low Barrier)"
RES004426,Los Angeles American Place 4426,Local,American,83.462328,75.311194,Los Angeles,USA,1971,True,True,True,True,1,3.2,2809,Operational,4.84,3.42,0.46,38.0,42.0,2.11,10.73,0.073,True,24.08,33.4,3.5,6.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,10.73,24.08,0.0,24.5,0.4455979881396185,93.23204415377386,57.332817661509544,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004427,Delhi Italian Place 4427,Local,Italian,-88.153131,40.386758,Delhi,India,1994,False,True,True,True,3,4.5,2485,Operational,,,,,,,,,,86.56,28.3,5.6,5.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,,1.03872,0.0,39.199999999999996,,91.79369925420727,53.69747970168291,"Growth Driver (High Promo, Low Barrier)"
RES004428,Osaka Thai Place 4428,Local,Thai,42.551321,-96.598108,Osaka,Japan,1953,True,False,False,True,2,4.1,4018,Operational,4.5,0.68,0.23,28.0,34.0,2.17,5.91,0.017,True,45.73,82.5,8.7,4.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,0.038415,0.297245,0.0,60.89999999999999,0.12923639006075777,97.43343095040797,88.4733723801632,"Growth Driver (High Promo, Low Barrier)"
RES004429,New York Mediterranean Place 4429,Local,Mediterranean,-16.5113,-156.259041,New York,USA,1956,True,True,True,False,2,3.6,1252,Operational,9.34,2.25,0.2,55.0,55.0,2.01,0.63,0.059,True,53.25,78.0,2.1,2.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,0.63,53.25,0.0,14.700000000000001,0.011830985693314823,83.74975548660436,80.29990219464173,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004430,Tokyo Burger Place 4430,Local,Burger,88.012205,167.318216,Tokyo,Japan,2011,True,False,True,True,1,5.0,1538,Operational,3.68,0.74,0.9,70.0,76.0,2.27,22.71,0.074,True,20.61,23.1,9.9,2.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.147615,0.133965,0.0,69.3,1.101884060134661,86.16354776794108,48.32541910717644,"Basket Maximizer (High Promo, High Barrier)"
RES004431,Mumbai Mexican Place 4431,Local,Mexican,-80.198684,-10.380258,Mumbai,India,1960,False,True,False,True,1,2.2,3468,Operational,,,,,,,,,,22.44,14.4,5.9,5.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,,0.26928,0.0,41.300000000000004,,95.70559304839252,46.92223721935701,"Growth Driver (High Promo, Low Barrier)"
RES004432,Delhi Brazilian Place 4432,Local,Brazilian,-77.980741,50.527541,Delhi,India,1995,True,False,False,True,1,3.6,4466,Operational,7.71,0.5,0.1,69.0,76.0,1.51,18.2,0.028,True,23.63,12.5,4.0,6.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.21839999999999998,0.28356,0.0,28.0,0.7702046473245616,98.6742322704357,46.96969290817428,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004433,Mumbai Thai Place 4433,Local,Thai,-60.177472,82.445624,Mumbai,India,1981,True,False,False,False,3,4.7,4147,Operational,4.07,0.13,1.3,79.0,88.0,1.58,15.86,0.031,True,55.14,14.4,4.6,7.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,0.19032,0.66168,0.0,32.199999999999996,0.2876310487984391,97.80435635286833,47.761742541147335,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004434,Sao Paulo Italian Place 4434,Local,Italian,51.557941,147.80114,Sao Paulo,Brazil,1999,True,False,True,True,4,2.7,3653,Operational,3.67,2.8,0.53,18.0,25.0,2.03,21.68,0.073,False,82.02,53.4,1.0,3.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,3.9023999999999996,14.763599999999999,0.0,7.0,0.264325756297532,96.31559295003551,70.56623718001421,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004435,Los Angeles Chinese Place 4435,Local,Chinese,25.791976,-20.776157,Los Angeles,USA,1970,True,True,False,True,1,2.1,4527,Operational,0.52,3.86,0.0,79.0,83.0,1.55,3.62,0.048,True,22.49,39.6,6.0,5.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,3.62,22.49,0.0,42.0,0.1609604196994033,98.83347463788226,63.29338985515291,"Growth Driver (High Promo, Low Barrier)"
RES004436,London Chinese Place 4436,Local,Chinese,51.964321,-56.445997,London,United Kingdom,1966,True,False,False,False,1,4.2,3889,Operational,5.87,2.54,0.88,43.0,46.0,1.99,12.21,0.007,False,20.14,28.2,5.4,1.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,15.628800000000002,25.779200000000003,0.0,37.800000000000004,0.6062561830368598,97.05040345384737,55.740161381538954,"Basket Maximizer (High Promo, High Barrier)"
RES004437,Mediterranean Chain 4437,Chain,Mediterranean,54.204607,-6.904862,Sao Paulo,Brazil,1966,True,False,False,True,1,2.8,4734,Operational,6.74,3.2,0.01,28.0,32.0,2.34,9.88,0.063,True,24.25,71.3,8.7,6.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,1.7784,4.365,0.0,60.89999999999999,0.4074225870738632,99.35829936814318,82.52331974725726,"Basket Maximizer (High Promo, High Barrier)"
RES004438,New York Italian Place 4438,Local,Italian,-48.392589,74.635202,New York,USA,2002,False,True,False,False,3,2.9,1105,Operational,,,,,,,,,,66.47,49.8,7.4,2.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,,66.47,0.0,51.800000000000004,,82.28462677524537,62.79385071009815,"Growth Driver (High Promo, Low Barrier)"
RES004439,Chinese Chain 4439,Chain,Chinese,18.45514,122.93511,Sao Paulo,Brazil,2015,True,False,False,True,1,2.1,4123,Closed Temporarily,9.03,4.53,1.14,88.0,84.0,1.18,18.58,0.052,True,26.77,32.0,9.0,6.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,3.3443999999999994,4.8186,0.0,63.0,0.6940603714646636,97.7362284163532,58.29449136654128,"Basket Maximizer (High Promo, High Barrier)"
RES004440,Indian Chain 4440,Chain,Indian,-36.870767,-140.973386,Rio de Janeiro,Brazil,2007,False,True,False,True,1,2.5,1045,Operational,,,,,,,,,,22.75,57.9,3.2,3.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,,4.095,0.0,22.400000000000002,,81.62977221663962,67.39190888665584,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004441,Rio de Janeiro Chinese Place 4441,Local,Chinese,73.69818,-6.930791,Rio de Janeiro,Brazil,1992,False,False,True,True,1,2.3,438,Operational,,,,,,,,,,17.77,6.3,7.1,7.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,,3.1986,0.0,49.699999999999996,,71.43616938445922,32.35446775378369,"Growth Driver (High Promo, Low Barrier)"
RES004442,New York Japanese Place 4442,Local,Japanese,-7.576922,11.515404,New York,USA,1971,False,True,True,True,2,4.5,1545,Closed Temporarily,,,,,,,,,,39.97,30.3,1.7,1.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,,39.97,0.0,11.9,,86.21682809934242,52.66673123973697,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004443,Sao Paulo Japanese Place 4443,Local,Japanese,-22.111144,62.888744,Sao Paulo,Brazil,1981,True,False,False,False,2,2.9,1119,Operational,4.3,0.96,1.2,71.0,74.0,1.82,8.18,0.019,False,52.21,69.3,4.4,4.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,1.4724,9.3978,0.0,30.800000000000004,0.15667494981006727,82.43231025015022,74.5529241000601,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004444,New York Italian Place 4444,Local,Italian,66.781104,3.923785,New York,USA,1972,True,False,False,False,1,2.8,1739,Operational,7.26,3.75,0.33,20.0,27.0,2.19,12.69,0.011,True,18.22,32.4,8.4,3.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,12.69,18.22,0.0,58.800000000000004,0.6964873382828025,87.60474293058316,54.48189717223326,"Basket Maximizer (High Promo, High Barrier)"
RES004445,Mexican Chain 4445,Chain,Mexican,-4.044395,-63.491031,Mumbai,India,1958,True,False,True,False,3,2.5,1648,Operational,2.79,2.05,1.17,40.0,43.0,1.54,1.43,0.007,True,57.2,72.3,2.8,2.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,0.017159999999999998,0.6864,0.0,19.599999999999998,0.024999963578141635,86.9740796681518,78.16963186726072,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004446,Rio de Janeiro Brazilian Place 4446,Local,Brazilian,64.861901,138.686552,Rio de Janeiro,Brazil,1978,False,True,True,False,2,2.4,3456,Operational,,,,,,,,,,37.24,60.3,9.3,3.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,,6.7032,0.0,65.10000000000001,,95.66490915628627,74.44596366251452,"Growth Driver (High Promo, Low Barrier)"
RES004447,Burger Chain 4447,Chain,Burger,52.104509,115.045293,Osaka,Japan,1998,True,False,True,True,1,3.2,2549,Operational,1.47,4.98,1.75,59.0,65.0,1.49,15.54,0.074,True,24.44,83.7,0.2,2.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,0.10100999999999999,0.15886,0.0,1.4000000000000001,0.6358388780128539,92.0921281933234,87.05685127732937,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004448,Osaka Chinese Place 4448,Local,Chinese,18.877466,-111.255869,Osaka,Japan,1976,False,True,True,True,1,2.1,2075,Operational,,,,,,,,,,21.36,53.9,5.0,5.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,,0.13884,0.0,35.0,,89.67765242910983,68.21106097164393,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004449,Rio de Janeiro Mediterranean Place 4449,Local,Mediterranean,-19.958007,145.519609,Rio de Janeiro,Brazil,2017,True,True,True,False,2,3.5,3956,Operational,2.36,1.83,0.84,17.0,21.0,1.94,22.81,0.081,False,43.27,19.1,2.8,6.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,4.1057999999999995,7.788600000000001,0.0,19.599999999999998,0.5271550051158095,97.25089912698638,50.36035965079456,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004450,Mexican Chain 4450,Chain,Mexican,-19.266253,-58.988986,Tokyo,Japan,2021,False,True,False,True,2,2.1,313,Operational,,,,,,,,,,60.49,46.3,4.1,3.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,,0.393185,0.0,28.699999999999996,,67.5017915716396,54.78071662865584,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004451,Delhi Brazilian Place 4451,Local,Brazilian,-7.150114,-151.930683,Delhi,India,1968,True,True,False,True,4,4.1,2858,Operational,0.58,4.88,1.68,77.0,82.0,1.08,19.01,0.019,False,65.6,47.5,3.4,3.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.22812000000000002,0.7871999999999999,0.0,23.8,0.28978621724311837,93.43501036240832,65.87400414496332,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004452,Tokyo Indian Place 4452,Local,Indian,53.514982,-47.645603,Tokyo,Japan,2007,True,True,False,True,2,3.1,1537,Operational,3.66,2.46,0.55,77.0,76.0,1.4,2.29,0.023,True,40.22,27.2,5.7,4.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.014884999999999999,0.26143,0.0,39.9,0.05693662955043587,86.15591651551198,50.78236660620479,"Growth Driver (High Promo, Low Barrier)"
RES004453,Thai Chain 4453,Chain,Thai,17.174138,-82.504363,Manchester,United Kingdom,1976,True,False,True,False,3,2.0,4105,Operational,9.55,3.66,0.91,27.0,23.0,1.87,8.94,0.065,True,65.1,88.1,9.1,4.0,0.0,0.0,0.0,75,35000,GBP,Europe,1.28,11.4432,83.32799999999999,0.0,63.699999999999996,0.13732718729206045,97.68487176919677,91.9339487076787,"Growth Driver (High Promo, Low Barrier)"
RES004454,Rio de Janeiro Burger Place 4454,Local,Burger,24.589242,-64.772594,Rio de Janeiro,Brazil,2001,True,False,False,False,2,3.5,1281,Operational,0.31,1.57,1.48,76.0,76.0,1.12,19.72,0.006,False,48.73,51.1,2.0,2.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,3.5496,8.7714,0.0,14.0,0.40467879646592375,84.01839029216113,64.26735611686445,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004455,London Mediterranean Place 4455,Local,Mediterranean,16.041812,-82.774239,London,United Kingdom,1980,False,True,True,True,1,4.9,115,Operational,,,,,,,,,,23.47,1.1,4.5,4.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,,30.0416,0.0,31.5,,55.810388172024105,22.984155268809644,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004456,Osaka Chinese Place 4456,Local,Chinese,-68.088457,-92.952232,Osaka,Japan,1978,True,True,True,False,3,2.2,4875,Operational,6.93,0.23,0.78,24.0,19.0,1.51,8.46,0.05,True,68.62,2.9,4.0,4.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,0.054990000000000004,0.44603,0.0,28.0,0.123287394822333,99.7028118779032,41.62112475116128,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004457,American Chain 4457,Chain,American,25.895459,-47.341225,Sao Paulo,Brazil,2019,False,False,True,True,1,3.4,551,Operational,,,,,,,,,,20.2,27.0,9.6,4.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,,3.6359999999999997,0.0,67.2,,74.12535642317106,45.85014256926843,"Growth Driver (High Promo, Low Barrier)"
RES004458,Mediterranean Chain 4458,Chain,Mediterranean,-74.931708,108.652764,Rio de Janeiro,Brazil,2015,True,False,True,True,2,3.2,4302,Operational,7.35,0.72,1.26,36.0,39.0,2.19,7.87,0.075,False,41.13,88.5,2.5,4.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,1.4165999999999999,7.4034,0.0,17.5,0.1913444915384159,98.2350769119742,92.39403076478968,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004459,Indian Chain 4459,Chain,Indian,35.773873,-69.86866,Sao Paulo,Brazil,1971,True,False,True,True,3,2.6,1787,Operational,7.42,3.04,1.58,66.0,73.0,1.54,3.79,0.071,False,78.05,76.6,7.2,2.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,0.6822,14.049,0.0,50.4,0.04855861281524573,87.92423697033465,81.12969478813386,"Growth Driver (High Promo, Low Barrier)"
RES004460,London French Place 4460,Local,French,47.582869,-98.439207,London,United Kingdom,2017,True,False,False,True,4,3.2,3562,Operational,5.31,2.84,0.79,39.0,38.0,1.85,19.07,0.09,False,108.12,93.1,5.9,5.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,24.4096,138.39360000000002,0.0,41.300000000000004,0.1763780971347078,96.0194979967493,94.26779919869972,"Growth Driver (High Promo, Low Barrier)"
RES004461,Rio de Janeiro Mediterranean Place 4461,Local,Mediterranean,34.085417,-132.480924,Rio de Janeiro,Brazil,1999,False,False,True,False,1,2.4,414,Operational,,,,,,,,,,22.82,41.9,1.3,5.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,,4.1076,0.0,9.1,,70.7760977908039,53.45043911632156,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004462,Delhi Japanese Place 4462,Local,Japanese,57.821289,91.963423,Delhi,India,1993,True,False,True,False,1,4.9,1451,Operational,7.23,2.27,0.39,33.0,29.0,2.36,17.04,0.099,False,24.85,54.9,0.2,6.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.20448,0.2982,0.0,1.4000000000000001,0.6857119862106431,85.48034649634305,67.13213859853721,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004463,New York Indian Place 4463,Local,Indian,-1.442848,138.83161,New York,USA,2003,False,False,True,True,3,3.6,4849,Operational,,,,,,,,,,86.06,58.2,4.8,2.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,,86.06,0.0,33.6,,99.64004024623102,74.77601609849242,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004464,Tokyo Brazilian Place 4464,Local,Brazilian,70.514558,-21.652182,Tokyo,Japan,1966,True,False,False,True,4,4.8,324,Operational,4.97,2.14,0.25,16.0,16.0,1.02,10.07,0.003,False,95.44,64.1,3.7,1.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.065455,0.6203599999999999,0.0,25.900000000000002,0.10551114592954748,67.90604902140751,65.622419608563,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004465,New York Japanese Place 4465,Local,Japanese,41.11296,-105.561332,New York,USA,1964,True,True,True,False,3,3.9,116,Operational,0.32,2.87,1.9,19.0,27.0,1.72,13.78,0.097,False,66.48,50.8,8.5,3.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,13.78,66.48,0.0,59.5,0.20728038196028306,55.91116717234307,52.844466868937225,"Growth Driver (High Promo, Low Barrier)"
RES004466,Delhi Burger Place 4466,Local,Burger,-48.362333,-79.805578,Delhi,India,1977,True,True,True,True,1,2.6,1147,Operational,9.37,0.02,0.94,47.0,57.0,1.37,10.07,0.05,True,21.13,65.3,8.4,3.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.12084,0.25356,0.0,58.800000000000004,0.4765717125267688,82.72221834871294,72.26888733948518,"Basket Maximizer (High Promo, High Barrier)"
RES004467,Los Angeles American Place 4467,Local,American,70.661188,11.213601,Los Angeles,USA,1986,True,False,False,True,4,2.8,3271,Operational,6.85,2.83,0.92,61.0,62.0,1.52,9.76,0.023,False,79.29,2.4,8.5,2.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,9.76,79.29,0.0,59.5,0.1230924439009655,95.01917470336063,39.447669881344254,"Growth Driver (High Promo, Low Barrier)"
RES004468,Indian Chain 4468,Chain,Indian,75.933144,-2.59143,London,United Kingdom,1960,True,False,False,False,2,3.0,4355,Operational,3.62,3.26,1.16,36.0,41.0,2.34,7.47,0.057,False,48.23,45.3,4.4,5.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,9.5616,61.7344,0.0,30.800000000000004,0.15488285048720243,98.37880341335645,66.53152136534258,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004469,Los Angeles Thai Place 4469,Local,Thai,-52.788921,-61.645277,Los Angeles,USA,1972,True,False,True,True,4,3.5,3811,Operational,9.66,2.67,1.08,78.0,88.0,2.48,1.01,0.04,False,87.61,35.0,7.4,6.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,1.01,87.61,0.0,51.800000000000004,0.011528364210382785,96.81259393360159,59.72503757344064,"Growth Driver (High Promo, Low Barrier)"
RES004470,Mumbai Mexican Place 4470,Local,Mexican,83.72027,-69.801667,Mumbai,India,2021,True,True,True,False,1,3.3,963,Operational,7.03,4.15,1.71,17.0,24.0,2.04,0.25,0.088,True,25.9,15.0,7.3,6.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,0.003,0.31079999999999997,0.0,51.1,0.009652478595628716,80.67129409579547,41.268517638318194,"Growth Driver (High Promo, Low Barrier)"
RES004471,Tokyo French Place 4471,Local,French,-54.734002,-14.730946,Tokyo,Japan,1964,True,True,False,True,2,3.7,4125,Operational,5.78,0.6,0.63,22.0,26.0,1.0,13.78,0.079,False,49.25,86.1,6.8,10.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.08957,0.320125,0.0,47.6,0.2797960802933845,97.74192086807628,90.75676834723052,"Basket Maximizer (High Promo, High Barrier)"
RES004472,French Chain 4472,Chain,French,73.192039,100.112177,Los Angeles,USA,1960,False,True,False,False,1,4.9,2315,Operational,,,,,,,,,,21.94,75.8,8.7,6.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,,21.94,0.0,60.89999999999999,,90.96206647699252,81.86482659079701,"Growth Driver (High Promo, Low Barrier)"
RES004473,Mumbai French Place 4473,Local,French,-73.54494,-79.879405,Mumbai,India,1984,True,False,False,True,1,2.9,2977,Operational,4.68,3.09,1.39,60.0,58.0,2.17,13.72,0.039,False,28.81,88.3,3.4,4.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,0.16464,0.34571999999999997,0.0,23.8,0.4762221560159783,93.91379559752562,90.54551823901025,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004474,Sao Paulo American Place 4474,Local,American,1.851338,-51.060681,Sao Paulo,Brazil,1992,False,False,True,True,2,4.3,1579,Operational,,,,,,,,,,43.13,50.2,9.1,11.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,,7.7634,0.0,63.699999999999996,,86.47223367280642,64.70889346912257,"Growth Driver (High Promo, Low Barrier)"
RES004475,Manchester Pizza Place 4475,Local,Pizza,14.222494,19.441775,Manchester,United Kingdom,2023,True,False,False,False,1,2.9,3033,Operational,7.63,2.95,0.04,46.0,49.0,1.03,20.71,0.094,False,22.84,20.3,9.8,8.0,0.0,0.0,0.0,75,35000,GBP,Europe,1.28,26.5088,29.2352,0.0,68.60000000000001,0.9067425259022506,94.13252386672232,49.83300954668893,"Basket Maximizer (High Promo, High Barrier)"
RES004476,Sao Paulo Italian Place 4476,Local,Italian,76.152409,-143.45987,Sao Paulo,Brazil,2001,False,True,True,True,4,2.3,4088,Operational,,,,,,,,,,102.76,93.3,8.1,4.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,,18.4968,0.0,56.699999999999996,,97.63616112345416,95.03446444938166,"Growth Driver (High Promo, Low Barrier)"
RES004477,Osaka Burger Place 4477,Local,Burger,9.369347,74.310613,Osaka,Japan,2021,True,True,False,False,4,2.6,4327,Operational,8.6,1.48,0.97,32.0,39.0,2.0,1.95,0.015,True,80.85,68.2,5.9,1.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,0.012674999999999999,0.5255249999999999,0.0,41.300000000000004,0.02411869250998048,98.3030917091208,80.24123668364832,"Growth Driver (High Promo, Low Barrier)"
RES004478,Pizza Chain 4478,Chain,Pizza,76.523466,83.09952,Sao Paulo,Brazil,1987,True,False,False,True,2,4.0,3477,Operational,5.36,1.22,0.22,42.0,44.0,1.4,7.04,0.08,True,46.22,78.8,3.2,3.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,1.2671999999999999,8.3196,0.0,22.400000000000002,0.15231499683698774,95.73601371692727,85.5744054867709,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES004479,Indian Chain 4479,Chain,Indian,-23.349025,-53.284155,Tokyo,Japan,1988,True,False,True,True,3,3.4,591,Operational,9.43,0.23,0.38,25.0,21.0,1.52,18.13,0.066,True,58.98,45.4,8.8,3.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.11784499999999999,0.38337,0.0,61.60000000000001,0.30739153457095086,74.94671792661396,57.21868717064558,"Basket Maximizer (High Promo, High Barrier)"
RES004480,Los Angeles American Place 4480,Local,American,64.526339,-86.09493,Los Angeles,USA,2006,True,False,False,False,1,4.4,1866,Operational,3.05,1.7,1.26,21.0,19.0,1.64,5.07,0.036,False,24.38,90.3,6.9,3.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,5.07,24.38,0.0,48.300000000000004,0.20795733355384194,88.43184753777146,89.55273901510859,"Growth Driver (High Promo, Low Barrier)"
RES004481,Mumbai Chinese Place 4481,Local,Chinese,-56.01324,-117.848271,Mumbai,India,2012,True,True,False,True,2,4.6,4003,Operational,2.76,0.3,0.46,41.0,41.0,1.58,16.73,0.024,True,43.5,95.7,2.0,7.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,0.20076000000000002,0.522,0.0,14.0,0.3845969643736315,97.3895295601723,96.37581182406893,"Strict Gatekeeper (Low Promo, High Barrier)"
RES004482,Tokyo Mediterranean Place 4482,Local,Mediterranean,63.519025,-76.67159,Tokyo,Japan,1973,False,True,True,True,3,3.8,511,Operational,,,,,,,,,,56.96,63.3,8.1,1.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,,0.37024,0.0,56.699999999999996,,73.24218219692999,67.276872878772,"Growth Driver (High Promo, Low Barrier)"
RES004483,Mumbai Italian Place 4483,Local,Italian,44.146726,-36.387711,Mumbai,India,1998,False,True,True,False,3,3.5,4041,Operational,,,,,,,,,,72.22,9.2,5.9,4.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,,0.86664,0.0,41.300000000000004,,97.50042919035671,44.52017167614268,"Growth Driver (High Promo, Low Barrier)"
